Sample_ID,Sample Name,Source Plate Barcode,Source Plate Name,Source Well,Destination Plate Barcode,Destination Plate Name,Destination Well,Volume
NRC1124_run1_c28075,NRC1124_run1_c28075,Plate_Source,Plate_Source,J1,Plate_Destination,Plate_Destination,J1,100
NRC1124_run1_c26020,NRC1124_run1_c26020,Plate_Source,Plate_Source,J2,Plate_Destination,Plate_Destination,J2,100
NRC1124_run1_c28039,NRC1124_run1_c28039,Plate_Source,Plate_Source,J3,Plate_Destination,Plate_Destination,J3,100
NRC1124_run1_c17468,NRC1124_run1_c17468,Plate_Source,Plate_Source,J4,Plate_Destination,Plate_Destination,J4,100
NRC1124_run1_c17607,NRC1124_run1_c17607,Plate_Source,Plate_Source,J5,Plate_Destination,Plate_Destination,J5,100
NRC1124_run1_c27926,NRC1124_run1_c27926,Plate_Source,Plate_Source,J6,Plate_Destination,Plate_Destination,J6,100
NRC1124_run1_c17639,NRC1124_run1_c17639,Plate_Source,Plate_Source,J7,Plate_Destination,Plate_Destination,J7,100
NRC1124_run1_c27707,NRC1124_run1_c27707,Plate_Source,Plate_Source,J8,Plate_Destination,Plate_Destination,J8,100
NRC1124_run1_c26082,NRC1124_run1_c26082,Plate_Source,Plate_Source,J9,Plate_Destination,Plate_Destination,J9,100
NRC1124_run1_c28415,NRC1124_run1_c28415,Plate_Source,Plate_Source,J10,Plate_Destination,Plate_Destination,J10,100
NRC1124_run1_c26393,NRC1124_run1_c26393,Plate_Source,Plate_Source,J11,Plate_Destination,Plate_Destination,J11,100
NRC1124_run1_c26205,NRC1124_run1_c26205,Plate_Source,Plate_Source,J12,Plate_Destination,Plate_Destination,J12,100
NRC1124_run1_c2379,NRC1124_run1_c2379,Plate_Source,Plate_Source,J13,Plate_Destination,Plate_Destination,J13,100
NRC1124_run1_c25997,NRC1124_run1_c25997,Plate_Source,Plate_Source,J14,Plate_Destination,Plate_Destination,J14,100
NRC1124_run1_c26451,NRC1124_run1_c26451,Plate_Source,Plate_Source,J15,Plate_Destination,Plate_Destination,J15,100
NRC1124_run1_c17559,NRC1124_run1_c17559,Plate_Source,Plate_Source,J16,Plate_Destination,Plate_Destination,J16,100
NRC1124_run1_c28036,NRC1124_run1_c28036,Plate_Source,Plate_Source,J17,Plate_Destination,Plate_Destination,J17,100
NRC1124_run1_c26432,NRC1124_run1_c26432,Plate_Source,Plate_Source,J18,Plate_Destination,Plate_Destination,J18,100
NRC1124_run1_c17291,NRC1124_run1_c17291,Plate_Source,Plate_Source,J19,Plate_Destination,Plate_Destination,J19,100
NRC1124_run1_c26229,NRC1124_run1_c26229,Plate_Source,Plate_Source,J20,Plate_Destination,Plate_Destination,J20,100
NRC1124_run1_c26071,NRC1124_run1_c26071,Plate_Source,Plate_Source,J21,Plate_Destination,Plate_Destination,J21,100
NRC1124_run1_c26076,NRC1124_run1_c26076,Plate_Source,Plate_Source,J22,Plate_Destination,Plate_Destination,J22,100
NRC1124_run1_c25740,NRC1124_run1_c25740,Plate_Source,Plate_Source,J23,Plate_Destination,Plate_Destination,J23,100
NRC1124_run1_c17434,NRC1124_run1_c17434,Plate_Source,Plate_Source,J24,Plate_Destination,Plate_Destination,J24,100
NRC1124_run1_c26216,NRC1124_run1_c26216,Plate_Source,Plate_Source,K1,Plate_Destination,Plate_Destination,K1,100
NRC1124_run1_c26190,NRC1124_run1_c26190,Plate_Source,Plate_Source,K2,Plate_Destination,Plate_Destination,K2,100
NRC1124_run1_c28071,NRC1124_run1_c28071,Plate_Source,Plate_Source,K3,Plate_Destination,Plate_Destination,K3,100
NRC1124_run1_c17478,NRC1124_run1_c17478,Plate_Source,Plate_Source,K4,Plate_Destination,Plate_Destination,K4,100
NRC1124_run1_c25811,NRC1124_run1_c25811,Plate_Source,Plate_Source,K5,Plate_Destination,Plate_Destination,K5,100
NRC1124_run1_c26345,NRC1124_run1_c26345,Plate_Source,Plate_Source,K6,Plate_Destination,Plate_Destination,K6,100
NRC1124_run1_c17642,NRC1124_run1_c17642,Plate_Source,Plate_Source,K7,Plate_Destination,Plate_Destination,K7,100
NRC1124_run1_c27749,NRC1124_run1_c27749,Plate_Source,Plate_Source,K8,Plate_Destination,Plate_Destination,K8,100
NRC1124_run1_c28068,NRC1124_run1_c28068,Plate_Source,Plate_Source,K9,Plate_Destination,Plate_Destination,K9,100
NRC1124_run1_c17285,NRC1124_run1_c17285,Plate_Source,Plate_Source,K10,Plate_Destination,Plate_Destination,K10,100
NRC1124_run1_c26446,NRC1124_run1_c26446,Plate_Source,Plate_Source,K11,Plate_Destination,Plate_Destination,K11,100
NRC1124_run1_c2483,NRC1124_run1_c2483,Plate_Source,Plate_Source,K12,Plate_Destination,Plate_Destination,K12,100
NRC1124_run1_c2383,NRC1124_run1_c2383,Plate_Source,Plate_Source,K13,Plate_Destination,Plate_Destination,K13,100
NRC1124_run1_c26002,NRC1124_run1_c26002,Plate_Source,Plate_Source,K14,Plate_Destination,Plate_Destination,K14,100
NRC1124_run1_c27740,NRC1124_run1_c27740,Plate_Source,Plate_Source,K15,Plate_Destination,Plate_Destination,K15,100
NRC1124_run1_c17358,NRC1124_run1_c17358,Plate_Source,Plate_Source,K16,Plate_Destination,Plate_Destination,K16,100
NRC1124_run1_c28164,NRC1124_run1_c28164,Plate_Source,Plate_Source,K17,Plate_Destination,Plate_Destination,K17,100
NRC1124_run1_c26102,NRC1124_run1_c26102,Plate_Source,Plate_Source,K18,Plate_Destination,Plate_Destination,K18,100
NRC1124_run1_c17383,NRC1124_run1_c17383,Plate_Source,Plate_Source,K19,Plate_Destination,Plate_Destination,K19,100
NRC1124_run1_c26396,NRC1124_run1_c26396,Plate_Source,Plate_Source,K20,Plate_Destination,Plate_Destination,K20,100
NRC1124_run1_c28245,NRC1124_run1_c28245,Plate_Source,Plate_Source,K21,Plate_Destination,Plate_Destination,K21,100
NRC1124_run1_c26084,NRC1124_run1_c26084,Plate_Source,Plate_Source,K22,Plate_Destination,Plate_Destination,K22,100
NRC1124_run1_c26181,NRC1124_run1_c26181,Plate_Source,Plate_Source,K23,Plate_Destination,Plate_Destination,K23,100
NRC1124_run1_c17439,NRC1124_run1_c17439,Plate_Source,Plate_Source,K24,Plate_Destination,Plate_Destination,K24,100
NRC1124_run1_c2580,NRC1124_run1_c2580,Plate_Source,Plate_Source,L1,Plate_Destination,Plate_Destination,L1,100
NRC1124_run1_c26011,NRC1124_run1_c26011,Plate_Source,Plate_Source,L2,Plate_Destination,Plate_Destination,L2,100
NRC1124_run1_c26289,NRC1124_run1_c26289,Plate_Source,Plate_Source,L3,Plate_Destination,Plate_Destination,L3,100
NRC1124_run1_c26363,NRC1124_run1_c26363,Plate_Source,Plate_Source,L4,Plate_Destination,Plate_Destination,L4,100
NRC1124_run1_c26410,NRC1124_run1_c26410,Plate_Source,Plate_Source,L5,Plate_Destination,Plate_Destination,L5,100
NRC1124_run1_c17554,NRC1124_run1_c17554,Plate_Source,Plate_Source,L6,Plate_Destination,Plate_Destination,L6,100
NRC1124_run1_c2363,NRC1124_run1_c2363,Plate_Source,Plate_Source,L7,Plate_Destination,Plate_Destination,L7,100
NRC1124_run1_c27777,NRC1124_run1_c27777,Plate_Source,Plate_Source,L8,Plate_Destination,Plate_Destination,L8,100
NRC1124_run1_c2521,NRC1124_run1_c2521,Plate_Source,Plate_Source,L9,Plate_Destination,Plate_Destination,L9,100
NRC1124_run1_c17395,NRC1124_run1_c17395,Plate_Source,Plate_Source,L10,Plate_Destination,Plate_Destination,L10,100
NRC1124_run1_c27833,NRC1124_run1_c27833,Plate_Source,Plate_Source,L11,Plate_Destination,Plate_Destination,L11,100
NRC1124_run1_c17613,NRC1124_run1_c17613,Plate_Source,Plate_Source,L12,Plate_Destination,Plate_Destination,L12,100
NRC1124_run1_c2478,NRC1124_run1_c2478,Plate_Source,Plate_Source,L13,Plate_Destination,Plate_Destination,L13,100
NRC1124_run1_c26024,NRC1124_run1_c26024,Plate_Source,Plate_Source,L14,Plate_Destination,Plate_Destination,L14,100
NRC1124_run1_c27756,NRC1124_run1_c27756,Plate_Source,Plate_Source,L15,Plate_Destination,Plate_Destination,L15,100
NRC1124_run1_c28384,NRC1124_run1_c28384,Plate_Source,Plate_Source,L16,Plate_Destination,Plate_Destination,L16,100
NRC1124_run1_c28201,NRC1124_run1_c28201,Plate_Source,Plate_Source,L17,Plate_Destination,Plate_Destination,L17,100
NRC1124_run1_c27809,NRC1124_run1_c27809,Plate_Source,Plate_Source,L18,Plate_Destination,Plate_Destination,L18,100
NRC1124_run1_c17405,NRC1124_run1_c17405,Plate_Source,Plate_Source,L19,Plate_Destination,Plate_Destination,L19,100
NRC1124_run1_c17290,NRC1124_run1_c17290,Plate_Source,Plate_Source,L20,Plate_Destination,Plate_Destination,L20,100
NRC1124_run1_c25787,NRC1124_run1_c25787,Plate_Source,Plate_Source,L21,Plate_Destination,Plate_Destination,L21,100
NRC1124_run1_c26141,NRC1124_run1_c26141,Plate_Source,Plate_Source,L22,Plate_Destination,Plate_Destination,L22,100
NRC1124_run1_c26364,NRC1124_run1_c26364,Plate_Source,Plate_Source,L23,Plate_Destination,Plate_Destination,L23,100
NRC1124_run1_c17457,NRC1124_run1_c17457,Plate_Source,Plate_Source,L24,Plate_Destination,Plate_Destination,L24,100
NRC1124_run1_c27999,NRC1124_run1_c27999,Plate_Source,Plate_Source,M1,Plate_Destination,Plate_Destination,M1,100
NRC1124_run1_c26113,NRC1124_run1_c26113,Plate_Source,Plate_Source,M2,Plate_Destination,Plate_Destination,M2,100
NRC1124_run1_c28134,NRC1124_run1_c28134,Plate_Source,Plate_Source,M3,Plate_Destination,Plate_Destination,M3,100
NRC1124_run1_c27861,NRC1124_run1_c27861,Plate_Source,Plate_Source,M4,Plate_Destination,Plate_Destination,M4,100
NRC1124_run1_c26491,NRC1124_run1_c26491,Plate_Source,Plate_Source,M5,Plate_Destination,Plate_Destination,M5,100
NRC1124_run1_c2603,NRC1124_run1_c2603,Plate_Source,Plate_Source,M6,Plate_Destination,Plate_Destination,M6,100
NRC1124_run1_c2367,NRC1124_run1_c2367,Plate_Source,Plate_Source,M7,Plate_Destination,Plate_Destination,M7,100
NRC1124_run1_c27862,NRC1124_run1_c27862,Plate_Source,Plate_Source,M8,Plate_Destination,Plate_Destination,M8,100
NRC1124_run1_c28111,NRC1124_run1_c28111,Plate_Source,Plate_Source,M9,Plate_Destination,Plate_Destination,M9,100
NRC1124_run1_c17558,NRC1124_run1_c17558,Plate_Source,Plate_Source,M10,Plate_Destination,Plate_Destination,M10,100
NRC1124_run1_c27848,NRC1124_run1_c27848,Plate_Source,Plate_Source,M11,Plate_Destination,Plate_Destination,M11,100
NRC1124_run1_c2421,NRC1124_run1_c2421,Plate_Source,Plate_Source,M12,Plate_Destination,Plate_Destination,M12,100
NRC1124_run1_c2545,NRC1124_run1_c2545,Plate_Source,Plate_Source,M13,Plate_Destination,Plate_Destination,M13,100
NRC1124_run1_c26045,NRC1124_run1_c26045,Plate_Source,Plate_Source,M14,Plate_Destination,Plate_Destination,M14,100
NRC1124_run1_c27846,NRC1124_run1_c27846,Plate_Source,Plate_Source,M15,Plate_Destination,Plate_Destination,M15,100
NRC1124_run1_c26203,NRC1124_run1_c26203,Plate_Source,Plate_Source,M16,Plate_Destination,Plate_Destination,M16,100
NRC1124_run1_c28294,NRC1124_run1_c28294,Plate_Source,Plate_Source,M17,Plate_Destination,Plate_Destination,M17,100
NRC1124_run1_c27889,NRC1124_run1_c27889,Plate_Source,Plate_Source,M18,Plate_Destination,Plate_Destination,M18,100
NRC1124_run1_c17552,NRC1124_run1_c17552,Plate_Source,Plate_Source,M19,Plate_Destination,Plate_Destination,M19,100
NRC1124_run1_c27773,NRC1124_run1_c27773,Plate_Source,Plate_Source,M20,Plate_Destination,Plate_Destination,M20,100
NRC1124_run1_c25911,NRC1124_run1_c25911,Plate_Source,Plate_Source,M21,Plate_Destination,Plate_Destination,M21,100
NRC1124_run1_c26191,NRC1124_run1_c26191,Plate_Source,Plate_Source,M22,Plate_Destination,Plate_Destination,M22,100
NRC1124_run1_c28076,NRC1124_run1_c28076,Plate_Source,Plate_Source,M23,Plate_Destination,Plate_Destination,M23,100
NRC1124_run1_c17474,NRC1124_run1_c17474,Plate_Source,Plate_Source,M24,Plate_Destination,Plate_Destination,M24,100
NRC1124_run1_c17396,NRC1124_run1_c17396,Plate_Source,Plate_Source,N1,Plate_Destination,Plate_Destination,N1,100
NRC1124_run1_c27944,NRC1124_run1_c27944,Plate_Source,Plate_Source,N2,Plate_Destination,Plate_Destination,N2,100
NRC1124_run1_c28276,NRC1124_run1_c28276,Plate_Source,Plate_Source,N3,Plate_Destination,Plate_Destination,N3,100
NRC1124_run1_c27970,NRC1124_run1_c27970,Plate_Source,Plate_Source,N4,Plate_Destination,Plate_Destination,N4,100
NRC1124_run1_c27733,NRC1124_run1_c27733,Plate_Source,Plate_Source,N5,Plate_Destination,Plate_Destination,N5,100
NRC1124_run1_c28275,NRC1124_run1_c28275,Plate_Source,Plate_Source,N6,Plate_Destination,Plate_Destination,N6,100
NRC1124_run1_c2386,NRC1124_run1_c2386,Plate_Source,Plate_Source,N7,Plate_Destination,Plate_Destination,N7,100
NRC1124_run1_c27911,NRC1124_run1_c27911,Plate_Source,Plate_Source,N8,Plate_Destination,Plate_Destination,N8,100
NRC1124_run1_c17653,NRC1124_run1_c17653,Plate_Source,Plate_Source,N9,Plate_Destination,Plate_Destination,N9,100
NRC1124_run1_c2385,NRC1124_run1_c2385,Plate_Source,Plate_Source,N10,Plate_Destination,Plate_Destination,N10,100
NRC1124_run1_c27895,NRC1124_run1_c27895,Plate_Source,Plate_Source,N11,Plate_Destination,Plate_Destination,N11,100
NRC1124_run1_c17309,NRC1124_run1_c17309,Plate_Source,Plate_Source,N12,Plate_Destination,Plate_Destination,N12,100
NRC1124_run1_c25766,NRC1124_run1_c25766,Plate_Source,Plate_Source,N13,Plate_Destination,Plate_Destination,N13,100
NRC1124_run1_c26074,NRC1124_run1_c26074,Plate_Source,Plate_Source,N14,Plate_Destination,Plate_Destination,N14,100
NRC1124_run1_c27919,NRC1124_run1_c27919,Plate_Source,Plate_Source,N15,Plate_Destination,Plate_Destination,N15,100
NRC1124_run1_c2525,NRC1124_run1_c2525,Plate_Source,Plate_Source,N16,Plate_Destination,Plate_Destination,N16,100
NRC1124_run1_c28391,NRC1124_run1_c28391,Plate_Source,Plate_Source,N17,Plate_Destination,Plate_Destination,N17,100
NRC1124_run1_c25946,NRC1124_run1_c25946,Plate_Source,Plate_Source,N18,Plate_Destination,Plate_Destination,N18,100
NRC1124_run1_c17626,NRC1124_run1_c17626,Plate_Source,Plate_Source,N19,Plate_Destination,Plate_Destination,N19,100
NRC1124_run1_c17620,NRC1124_run1_c17620,Plate_Source,Plate_Source,N20,Plate_Destination,Plate_Destination,N20,100
NRC1124_run1_c17377,NRC1124_run1_c17377,Plate_Source,Plate_Source,N21,Plate_Destination,Plate_Destination,N21,100
NRC1124_run1_c26283,NRC1124_run1_c26283,Plate_Source,Plate_Source,N22,Plate_Destination,Plate_Destination,N22,100
NRC1124_run1_c28352,NRC1124_run1_c28352,Plate_Source,Plate_Source,N23,Plate_Destination,Plate_Destination,N23,100
NRC1124_run1_c17491,NRC1124_run1_c17491,Plate_Source,Plate_Source,N24,Plate_Destination,Plate_Destination,N24,100
NRC1124_run1_c26252,NRC1124_run1_c26252,Plate_Source,Plate_Source,O1,Plate_Destination,Plate_Destination,O1,100
NRC1124_run1_c17338,NRC1124_run1_c17338,Plate_Source,Plate_Source,O2,Plate_Destination,Plate_Destination,O2,100
NRC1124_run1_c17425,NRC1124_run1_c17425,Plate_Source,Plate_Source,O3,Plate_Destination,Plate_Destination,O3,100
NRC1124_run1_c28320,NRC1124_run1_c28320,Plate_Source,Plate_Source,O4,Plate_Destination,Plate_Destination,O4,100
NRC1124_run1_c28307,NRC1124_run1_c28307,Plate_Source,Plate_Source,O5,Plate_Destination,Plate_Destination,O5,100
NRC1124_run1_c26337,NRC1124_run1_c26337,Plate_Source,Plate_Source,O6,Plate_Destination,Plate_Destination,O6,100
NRC1124_run1_c2562,NRC1124_run1_c2562,Plate_Source,Plate_Source,O7,Plate_Destination,Plate_Destination,O7,100
NRC1124_run1_c28040,NRC1124_run1_c28040,Plate_Source,Plate_Source,O8,Plate_Destination,Plate_Destination,O8,100
NRC1124_run1_c2397,NRC1124_run1_c2397,Plate_Source,Plate_Source,O9,Plate_Destination,Plate_Destination,O9,100
NRC1124_run1_c25744,NRC1124_run1_c25744,Plate_Source,Plate_Source,O10,Plate_Destination,Plate_Destination,O10,100
NRC1124_run1_c27969,NRC1124_run1_c27969,Plate_Source,Plate_Source,O11,Plate_Destination,Plate_Destination,O11,100
NRC1124_run1_c26336,NRC1124_run1_c26336,Plate_Source,Plate_Source,O12,Plate_Destination,Plate_Destination,O12,100
NRC1124_run1_c25803,NRC1124_run1_c25803,Plate_Source,Plate_Source,O13,Plate_Destination,Plate_Destination,O13,100
NRC1124_run1_c2613,NRC1124_run1_c2613,Plate_Source,Plate_Source,O14,Plate_Destination,Plate_Destination,O14,100
NRC1124_run1_c27957,NRC1124_run1_c27957,Plate_Source,Plate_Source,O15,Plate_Destination,Plate_Destination,O15,100
NRC1124_run1_c17497,NRC1124_run1_c17497,Plate_Source,Plate_Source,O16,Plate_Destination,Plate_Destination,O16,100
NRC1124_run1_c28412,NRC1124_run1_c28412,Plate_Source,Plate_Source,O17,Plate_Destination,Plate_Destination,O17,100
NRC1124_run1_c17333,NRC1124_run1_c17333,Plate_Source,Plate_Source,O18,Plate_Destination,Plate_Destination,O18,100
NRC1124_run1_c2528,NRC1124_run1_c2528,Plate_Source,Plate_Source,O19,Plate_Destination,Plate_Destination,O19,100
NRC1124_run1_c26067,NRC1124_run1_c26067,Plate_Source,Plate_Source,O20,Plate_Destination,Plate_Destination,O20,100
NRC1124_run1_c26194,NRC1124_run1_c26194,Plate_Source,Plate_Source,O21,Plate_Destination,Plate_Destination,O21,100
NRC1124_run1_c26482,NRC1124_run1_c26482,Plate_Source,Plate_Source,O22,Plate_Destination,Plate_Destination,O22,100
NRC1124_run1_c28007,NRC1124_run1_c28007,Plate_Source,Plate_Source,O23,Plate_Destination,Plate_Destination,O23,100
NRC1124_run1_c17508,NRC1124_run1_c17508,Plate_Source,Plate_Source,O24,Plate_Destination,Plate_Destination,O24,100
NRC1124_run1_c28206,NRC1124_run1_c28206,Plate_Source,Plate_Source,P1,Plate_Destination,Plate_Destination,P1,100
NRC1124_run1_c2625,NRC1124_run1_c2625,Plate_Source,Plate_Source,P2,Plate_Destination,Plate_Destination,P2,100
NRC1124_run1_c2546,NRC1124_run1_c2546,Plate_Source,Plate_Source,P3,Plate_Destination,Plate_Destination,P3,100
NRC1124_run1_c28403,NRC1124_run1_c28403,Plate_Source,Plate_Source,P4,Plate_Destination,Plate_Destination,P4,100
NRC1124_run1_c28366,NRC1124_run1_c28366,Plate_Source,Plate_Source,P5,Plate_Destination,Plate_Destination,P5,100
NRC1124_run1_c2404,NRC1124_run1_c2404,Plate_Source,Plate_Source,P6,Plate_Destination,Plate_Destination,P6,100
NRC1124_run1_c25880,NRC1124_run1_c25880,Plate_Source,Plate_Source,P7,Plate_Destination,Plate_Destination,P7,100
NRC1124_run1_c28110,NRC1124_run1_c28110,Plate_Source,Plate_Source,P8,Plate_Destination,Plate_Destination,P8,100
NRC1124_run1_c2576,NRC1124_run1_c2576,Plate_Source,Plate_Source,P9,Plate_Destination,Plate_Destination,P9,100
NRC1124_run1_c25755,NRC1124_run1_c25755,Plate_Source,Plate_Source,P10,Plate_Destination,Plate_Destination,P10,100
NRC1124_run1_c27990,NRC1124_run1_c27990,Plate_Source,Plate_Source,P11,Plate_Destination,Plate_Destination,P11,100
NRC1124_run1_c17413,NRC1124_run1_c17413,Plate_Source,Plate_Source,P12,Plate_Destination,Plate_Destination,P12,100
NRC1124_run1_c25822,NRC1124_run1_c25822,Plate_Source,Plate_Source,P13,Plate_Destination,Plate_Destination,P13,100
NRC1124_run1_c26138,NRC1124_run1_c26138,Plate_Source,Plate_Source,P14,Plate_Destination,Plate_Destination,P14,100
NRC1124_run1_c27982,NRC1124_run1_c27982,Plate_Source,Plate_Source,P15,Plate_Destination,Plate_Destination,P15,100
NRC1124_run1_c2390,NRC1124_run1_c2390,Plate_Source,Plate_Source,P16,Plate_Destination,Plate_Destination,P16,100
NRC1124_run1_c25767,NRC1124_run1_c25767,Plate_Source,Plate_Source,P17,Plate_Destination,Plate_Destination,P17,100
NRC1124_run1_c17600,NRC1124_run1_c17600,Plate_Source,Plate_Source,P18,Plate_Destination,Plate_Destination,P18,100
NRC1124_run1_c2547,NRC1124_run1_c2547,Plate_Source,Plate_Source,P19,Plate_Destination,Plate_Destination,P19,100
NRC1124_run1_c17622,NRC1124_run1_c17622,Plate_Source,Plate_Source,P20,Plate_Destination,Plate_Destination,P20,100
NRC1124_run1_c17283,NRC1124_run1_c17283,Plate_Source,Plate_Source,P21,Plate_Destination,Plate_Destination,P21,100
NRC1124_run1_c27704,NRC1124_run1_c27704,Plate_Source,Plate_Source,P22,Plate_Destination,Plate_Destination,P22,100
NRC1124_run1_c26119,NRC1124_run1_c26119,Plate_Source,Plate_Source,P23,Plate_Destination,Plate_Destination,P23,100
NRC1124_run1_c17645,NRC1124_run1_c17645,Plate_Source,Plate_Source,P24,Plate_Destination,Plate_Destination,P24,100
